((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
((('US', 'California', 'middle'), ('cheap',)), 0.9751028890428263, 0.17437878015011296, 1.0053823111215658, 0.17979368430543138)
